stem,style,lpips,ssim,histogram_distance
thanh3+󱰮,thanh3,0.10982416570186615,0.6282031994689172,0.15724930086532932
thanh3+𠮙,thanh3,0.10579325258731842,0.695844848844574,0.05763274988920936
thanh3+󱟠,thanh3,0.14195123314857483,0.6553482968968192,0.08437647385055974
thanh3+𢴊,thanh3,0.09440558403730392,0.6529609101344207,0.08015704610023304
thanh3+󰞘,thanh3,0.11310265958309174,0.6848711723596137,0.06341574824061046
thanh3+𢹊,thanh3,0.12876072525978088,0.5878568383812174,0.0998322361850238
thanh3+𪀆,thanh3,0.10608316957950592,0.5641733249750068,0.07475682956606718
thanh3+𫡸,thanh3,0.08998382091522217,0.701238372356361,0.4582425621518134
thanh3+𩠸,thanh3,0.08964021503925323,0.739408253052188,0.0998283053396916
thanh3+󱫠,thanh3,0.09401087462902069,0.6485151379610613,0.09624481229065535
thanh3+𪢖,thanh3,0.11652535200119019,0.6580444322636533,0.11952668895064189
thanh3+󱩩,thanh3,0.08586812019348145,0.6942517088840707,0.09215584117090715
thanh3+󱢏,thanh3,0.11670663952827454,0.594069517155273,0.11448954473112821
thanh3+󱬻,thanh3,0.10070507228374481,0.7068698695812589,0.09779884011777025
thanh3+𠹖,thanh3,0.08460110425949097,0.7592672619640445,0.06609215859964693
thanh3+𩸮,thanh3,0.10570437461137772,0.7178734449498547,0.08828926819177003
thanh3+𡮣,thanh3,0.0910792425274849,0.6424780301141132,0.09248175642127703
thanh3+󱡇,thanh3,0.08077964186668396,0.7085812328485737,0.1106471999656888
thanh3+󱳴,thanh3,0.10273952037096024,0.6635432055036153,0.08347009435399416
thanh3+𦘱,thanh3,0.14538991451263428,0.758715462259415,0.08371455610305456
thanh3+𫅰,thanh3,0.14212825894355774,0.41780706436551623,0.1400324757240143
thanh3+󰁂,thanh3,0.13624417781829834,0.6713968159129945,0.06777697897614761
thanh3+󱞮,thanh3,0.10443541407585144,0.7413027715368059,0.09525521999864306
thanh3+㘢,thanh3,0.11107510328292847,0.7136530031116102,0.09306164172503774
thanh3+𠴭,thanh3,0.09179915487766266,0.632029048166108,0.08508484269718429
thanh3+󰬸,thanh3,0.09606531262397766,0.571716564842568,0.08339834025229087
thanh3+󱟟,thanh3,0.10477788746356964,0.6712848458473736,0.07984425318617316
thanh3+𢀦,thanh3,0.09230980277061462,0.6706601604901374,0.1112479588122847
thanh3+𫵊,thanh3,0.08241919428110123,0.732118239405117,0.08499959818294989
thanh3+󱲝,thanh3,0.10382972657680511,0.6959371091906379,0.0866786996750727
thanh3+󱤲,thanh3,0.11265770345926285,0.7156586481167054,0.09379672029804638
thanh3+𤲼,thanh3,0.10481642931699753,0.6356318650623733,0.0812275159458569
thanh3+𦿄,thanh3,0.08338629454374313,0.7242842761667114,0.09922015038629989
thanh3+󱠼,thanh3,0.1402263045310974,0.7415143413563583,0.0922834775634756
thanh3+𠽏,thanh3,0.09007562696933746,0.7274048304363809,0.10712946195119048
thanh3+𪣮,thanh3,0.08386729657649994,0.7016268896398824,0.06214508465001271
thanh3+󱚂,thanh3,0.13608242571353912,0.7067766388616071,0.0730011923132038
thanh3+󱘧,thanh3,0.08568955957889557,0.724533211150704,0.10031680244233483
thanh3+󰮃,thanh3,0.09955380111932755,0.6994696781773037,0.14983729995885822
thanh3+鯑,thanh3,0.1070646196603775,0.7169744683477706,0.07725808354841913
thanh3+𤹕,thanh3,0.14054475724697113,0.59826063350264,0.10251641758651313
thanh3+󱩗,thanh3,0.0867207869887352,0.7946154722270456,0.10143718620348348
thanh3+𫅲,thanh3,0.14176306128501892,0.6222203450552715,0.10212768046908653
thanh3+󱝗,thanh3,0.10959100723266602,0.6548481778936298,0.09037223278541223
thanh3+󱳬,thanh3,0.09043189138174057,0.6795722919976087,0.07817977048070775
thanh3+󰮁,thanh3,0.12188947945833206,0.5694773980599431,0.12071517452101903
thanh3+𫮡,thanh3,0.09432767331600189,0.6997046657825192,0.08472458800103848
thanh3+󱷿,thanh3,0.08024156093597412,0.7407371362540013,0.08335574646423083
thanh3+堹,thanh3,0.09107689559459686,0.7299152799044484,0.07578429274110458
thanh3+𠸄,thanh3,0.11360999941825867,0.5881225753655915,0.06779883232117906
thanh3+𠶅,thanh3,0.11803024262189865,0.675415708265697,0.06596685944495978
thanh3+󰬙,thanh3,0.08764218538999557,0.8092103480181783,0.06226064145990227
thanh3+󰐨,thanh3,0.15372568368911743,0.5454221995155925,0.0788295364119574
thanh3+𠿀,thanh3,0.09088397771120071,0.6982307307105486,0.10937447748021484
thanh3+󱮺,thanh3,0.1254526972770691,0.47931800670464597,0.15648419602972122
thanh3+󱮮,thanh3,0.14062534272670746,0.5854522623998497,0.09283701141376792
thanh3+𫫴,thanh3,0.09329606592655182,0.752381156271049,0.10385122694010092
thanh3+灆,thanh3,0.08911141753196716,0.7214206634874238,0.10949687764957179
thanh3+󱞊,thanh3,0.0747743546962738,0.7265273579752293,0.1054949592799473
thanh3+󱛣,thanh3,0.09194941818714142,0.6308366194539348,0.09194986635367447
thanh3+𬔽,thanh3,0.09417235106229782,0.6748954181571553,0.08528962539743158
thanh3+𫟌,thanh3,0.11426611989736557,0.7746433454528419,0.07362457346238367
thanh3+𬪽,thanh3,0.12275001406669617,0.6653281475932128,0.07576045014514968
thanh3+𰇵,thanh3,0.08357947319746017,0.7617291067346362,0.06903744189730038
thanh3+󱩙,thanh3,0.1005902886390686,0.6784748052826943,0.08475095345939287
thanh3+𦷬,thanh3,0.08350656181573868,0.7138997292303408,0.07570107359050511
thanh3+󱚛,thanh3,0.13232538104057312,0.601783634744815,0.10218683116438869
thanh3+󱳦,thanh3,0.10208547860383987,0.7286593898026883,0.07683413603410427
thanh3+𬓛,thanh3,0.0824510008096695,0.7283095393883625,0.09422158769260763
thanh3+𩯁,thanh3,0.12540578842163086,0.5634737136975093,0.12449831529437849
thanh3+󱹙,thanh3,0.08318869024515152,0.7459818058433308,0.07210263412847566
thanh3+󱺃,thanh3,0.0971161276102066,0.7904497991582383,0.07722613912776978
thanh3+󰧺,thanh3,0.18939971923828125,0.6610091826514213,0.08709384590328569
thanh3+󱝸,thanh3,0.11310864984989166,0.7167247874129046,0.06727520232259325
thanh3+𪤽,thanh3,0.09725986421108246,0.5192197747421978,0.10652738734249856
thanh3+󰘇,thanh3,0.13625383377075195,0.5443790517124353,0.11217114871507596
thanh3+𠷥,thanh3,0.07758550345897675,0.7634687871313058,0.06690878241294564
thanh3+󱝳,thanh3,0.10456394404172897,0.6962746662125399,0.07067536833965544
thanh3+𭈒,thanh3,0.1419471949338913,0.5178130949897337,0.07780443653011695
thanh3+𧜐,thanh3,0.14320041239261627,0.6643125386656888,0.12651300258353113
thanh3+𠴌,thanh3,0.10817193984985352,0.7508037148517314,0.06725708076330757
thanh3+󱟫,thanh3,0.11600472033023834,0.660592226731773,0.09720108083678301
thanh3+𤁯,thanh3,0.1074134111404419,0.6548638237784449,0.08631824249699915
thanh3+󱛲,thanh3,0.101061150431633,0.6784995706457057,0.10533799609064372
thanh3+𣞄,thanh3,0.12528859078884125,0.6486410179781611,0.08668841594109152
thanh3+偖,thanh3,0.11404270678758621,0.6251394097523609,0.06467420066829832
thanh3+𬕌,thanh3,0.1008511558175087,0.5879847879625327,0.06623396077983662
thanh3+𡦫,thanh3,0.12091340869665146,0.5343778274352804,0.09087558661297339
thanh3+𨡨,thanh3,0.1027410626411438,0.6901346934686088,0.10105251033825596
thanh3+󱯄,thanh3,0.10688520222902298,0.6032202686997404,0.09885539083281868
thanh3+䰺,thanh3,0.12482082098722458,0.6701687963750764,0.08389306592716478
thanh3+󱳪,thanh3,0.1129867285490036,0.641879439432254,0.09194490689777905
thanh3+𡮺,thanh3,0.1417074203491211,0.4587642255500246,0.1479874466733004
thanh3+𪾭,thanh3,0.11064618825912476,0.73244366787596,0.07755956397081176
thanh3+󰍖,thanh3,0.13839508593082428,0.6594881834476711,0.08051641820308397
thanh3+𡫡,thanh3,0.11912722140550613,0.6551538805755995,0.08187356929457447
thanh3+󰄜,thanh3,0.15272557735443115,0.480271756169221,0.09230138466894107
thanh3+𨂗,thanh3,0.0797060951590538,0.716185453043016,0.09624920316843051
thanh3+󰊎,thanh3,0.0837363749742508,0.7914882872538284,0.07607410381064157
thanh3+󱧨,thanh3,0.0867791399359703,0.6908472245137728,0.10584578396129829
thanh3+󱓇,thanh3,0.09409221261739731,0.6936547015127427,0.08961006049477847
thanh3+󱞙,thanh3,0.11886568367481232,0.7074400740893092,0.06808665203114998
thanh3+󱞁,thanh3,0.10497366636991501,0.6327880776843499,0.07769413391807792
thanh3+𤼞,thanh3,0.10440565645694733,0.628445073318999,0.15343772678647058
thanh3+󱌡,thanh3,0.09481936693191528,0.624587368202349,0.08763623203129726
thanh3+󱛵,thanh3,0.06685797870159149,0.7500641555864089,0.06965095579195774
thanh3+𠻉,thanh3,0.08457483351230621,0.7297039956964433,0.09077610342193865
thanh3+󱩈,thanh3,0.15577007830142975,0.5809296017779819,0.12238563648439005
thanh3+𤁔,thanh3,0.12752898037433624,0.6289662935009983,0.10953795715254566
thanh3+𡏥,thanh3,0.10949709266424179,0.6293169936554677,1.982234644688419
thanh3+󱯏,thanh3,0.10393635928630829,0.6909903107963805,0.07527326418711765
thanh3+𪣱,thanh3,0.13733595609664917,0.6948127943686065,0.08133615002675086
thanh3+𦞎,thanh3,0.0721714124083519,0.7791296848459323,0.12995001019391375
thanh3+𪝪,thanh3,0.14193910360336304,0.6718700642833144,0.09943516328781717
thanh3+󱛖,thanh3,0.08428142964839935,0.6986885713518942,0.07398109146905067
thanh3+󱪼,thanh3,0.10268516838550568,0.6710320781512448,0.1107471263157787
thanh3+󱰪,thanh3,0.11061559617519379,0.6941676280641316,0.08935172604574942
thanh3+𪢠,thanh3,0.10434301197528839,0.5885170082328461,0.07041433318752263
thanh3+󱜾,thanh3,0.09200605750083923,0.7513713727493385,0.07237022758364714
thanh3+𫧟,thanh3,0.15016312897205353,0.5795820034779257,0.06887318542335724
thanh3+󱯑,thanh3,0.13365735113620758,0.7352214078593889,0.06558492593594566
thanh3+啩,thanh3,0.11483997106552124,0.757038936292109,0.05639263786335891
thanh3+𣕞,thanh3,0.10145710408687592,0.5889240902561168,0.15976433827843364
thanh3+󱭪,thanh3,0.08315054327249527,0.7451749256044784,0.10170108261800222
thanh3+󱥥,thanh3,0.13307951390743256,0.7243447384072962,0.07445982471167434
thanh3+󱛪,thanh3,0.09264643490314484,0.7571247059174447,0.09240753499122777
thanh3+󱜴,thanh3,0.11356895416975021,0.6761296132474655,0.06622268963813548
thanh3+𪬪,thanh3,0.11547833681106567,0.7095201381097697,0.09196618481673698
thanh3+𥌈,thanh3,0.11949611455202103,0.46774489132054853,0.09235990039780129
thanh3+䀭,thanh3,0.11633425205945969,0.5094978372984731,0.07150583756477624
thanh3+󱣂,thanh3,0.09902828931808472,0.7457179045291871,0.07672413347013834
thanh3+𫪦,thanh3,0.07485757023096085,0.7124220405356874,0.07181171147180412
thanh3+󱰐,thanh3,0.1420314610004425,0.5999689434964764,0.13516118666118668
thanh3+󱨇,thanh3,0.11217436194419861,0.6428915041118773,0.09463762003597988
thanh3+㗭,thanh3,0.11269834637641907,0.7078559733024592,0.09151250436201537
thanh3+𢪥,thanh3,0.11134178936481476,0.7310212844466377,0.06400158331817406
thanh3+󰨑,thanh3,0.09150288254022598,0.6350573797215903,0.11175858186651054
thanh3+𡋦,thanh3,0.09599515795707703,0.7452416790145181,0.08038442313332889
thanh3+󱝖,thanh3,0.14649777114391327,0.748048414023809,0.07299691286495856
thanh3+󱭘,thanh3,0.12582238018512726,0.6783503377146622,0.1232062994749845
thanh3+𫢧,thanh3,0.09995521605014801,0.7187176526342492,0.0808944619684668
thanh3+󱝟,thanh3,0.11615082621574402,0.626317812955866,0.13928642561046123
thanh3+󱳭,thanh3,0.06890304386615753,0.5864442396572775,0.10371871346515989
thanh3+𦟏,thanh3,0.09361955523490906,0.7267427451654775,0.08528641285867616
thanh3+󱜈,thanh3,0.08880702406167984,0.6948339784379038,0.07913431615444932
thanh3+𠿸,thanh3,0.06912294775247574,0.7504323550238472,0.0774333634226504
thanh3+󱖧,thanh3,0.15188096463680267,0.6841710805859681,0.08152984027782577
thanh3+󱞆,thanh3,0.10859448462724686,0.6701312959021939,0.08493594256787117
thanh3+𡚝,thanh3,0.10987846553325653,0.7033774200434304,0.8223146370787623
thanh3+𠵴,thanh3,0.11425986886024475,0.7437830095545379,0.07849693904632209
thanh3+𨄿,thanh3,0.10100490599870682,0.7360985899556629,0.10607682263451264
thanh3+󱟂,thanh3,0.09056176245212555,0.6461505411040231,0.0760261501534269
thanh3+󱧀,thanh3,0.10874516516923904,0.6233732558756889,0.0651006235008807
thanh3+󱜝,thanh3,0.08750162273645401,0.7369590852989456,0.054605409255695354
thanh3+󱫂,thanh3,0.11295120418071747,0.6626994468945152,0.09266829241843817
thanh3+󰢔,thanh3,0.11073845624923706,0.7141093354527972,0.08746254582307689
thanh3+𦛲,thanh3,0.12490476667881012,0.46072720987556093,0.07683080315812192
thanh3+󱮟,thanh3,0.09389104694128036,0.6232769348384185,0.07886838017864467
thanh3+𡁝,thanh3,0.11516731977462769,0.7303135790962921,0.15963521143544782
thanh3+𰊣,thanh3,0.08893264085054398,0.6849322949176996,0.07794004897723608
thanh3+𫆮,thanh3,0.1078750342130661,0.5894279782804245,0.13744811698803253
thanh3+𪿀,thanh3,0.12666890025138855,0.6839084134100346,0.08050351015858431
thanh3+𪻋,thanh3,0.0911458432674408,0.7088116122082886,0.1334583035485707
thanh3+藞,thanh3,0.08251762390136719,0.7420173176449345,0.11458825952648617
thanh3+󱯠,thanh3,0.12825508415699005,0.5866082410976458,0.14147656063898492
thanh3+󱠑,thanh3,0.10050991922616959,0.6431356048494953,0.08812470496605664
thanh3+󱛱,thanh3,0.11156897246837616,0.7594159592622479,0.083806135476727
thanh3+𡁎,thanh3,0.11849600076675415,0.7316418582984873,0.07413843643901095
thanh3+󱲥,thanh3,0.1173582673072815,0.6146296051801342,0.07498210465940557
thanh3+𫇿,thanh3,0.08181387186050415,0.7163495835187875,0.08552730657112946
thanh3+󱟹,thanh3,0.12115093320608139,0.6685379726896227,0.10965758679194132
thanh3+󱘰,thanh3,0.09392973780632019,0.754299858322424,0.07439450727774456
thanh3+󱛳,thanh3,0.08652537316083908,0.702407821418104,0.071199195779187
thanh3+󱩬,thanh3,0.09970696270465851,0.7247381311004171,0.07630575212687528
thanh3+𪶵,thanh3,0.08016786724328995,0.7597239164574645,0.10058815281078105
thanh3+󱘓,thanh3,0.1800340712070465,0.6977997914532323,0.07452398828999716
thanh3+𪞀,thanh3,0.09226945042610168,0.7155652519648609,0.11788499343763419
thanh3+𡂄,thanh3,0.10311389714479446,0.7317409656671631,0.12660021555597792
thanh3+󰢷,thanh3,0.1097707599401474,0.7245235924822689,0.07350897947176305
thanh3+𭊳,thanh3,0.11563270539045334,0.6783923342034274,0.09942840254049558
thanh3+󰏏,thanh3,0.11512595415115356,0.6298591393053826,0.08773095819068492
thanh3+󰙘,thanh3,0.10523514449596405,0.6684053542075453,0.07261153959654597
thanh3+󱞀,thanh3,0.11320871859788895,0.7227974093849,0.076201883523396
thanh3+𡄰,thanh3,0.10176440328359604,0.7061076168804858,0.11799779400018627
thanh3+󱥄,thanh3,0.10718804597854614,0.7447243925415591,0.0745429722168492
thanh3+𫐹,thanh3,0.12215732038021088,0.6278404422303266,0.08703536232976955
thanh3+󱝷,thanh3,0.13015331327915192,0.4634280459449576,0.09302350630925138
thanh3+󱹻,thanh3,0.10239741206169128,0.5360020131408965,0.11288463124476666
thanh3+𦀌,thanh3,0.08845677971839905,0.7459033266842595,0.08639058813360556
thanh3+𪡗,thanh3,0.08674099296331406,0.7119234847537835,0.06933990218409128
thanh3+𬏻,thanh3,0.1374872624874115,0.5761617822170422,0.08921717839535907
thanh3+󱧔,thanh3,0.07999542355537415,0.7599253611853881,0.07538882308092053
thanh3+󱞴,thanh3,0.07314653694629669,0.696618472144706,0.11656864573459651
thanh3+󱞒,thanh3,0.07805020362138748,0.6342907636568513,0.08080926710485366
thanh3+𫬠,thanh3,0.09545697271823883,0.7607248308401302,0.07992026644473105
thanh3+𥾸,thanh3,0.09841547161340714,0.7450592091196718,0.06734885788884408
thanh3+󱦡,thanh3,0.10387963801622391,0.6836512403725657,0.10021968351325344
thanh3+𡃜,thanh3,0.09428338706493378,0.706788293663329,0.08717456152280918
thanh3+𦝇,thanh3,0.1807621419429779,0.5794977732112316,0.0771493719245157
thanh3+󱥭,thanh3,0.1332995593547821,0.6523763040229137,0.0825898728765578
thanh3+𠅐,thanh3,0.06330849975347519,0.743691624453742,0.06413916569737933
thanh3+󱰖,thanh3,0.11654490232467651,0.6874500725295143,0.0921041542212178
thanh3+𪦎,thanh3,0.08327418565750122,0.6641013112769226,0.22355844091878083
thanh3+󱜉,thanh3,0.09144352376461029,0.7300854472756336,0.10737710357646067
thanh3+󱛑,thanh3,0.14031729102134705,0.7007511401753644,0.07353682575904548
thanh3+𠲜,thanh3,0.09773796796798706,0.7549297135826818,0.07115266514284145
thanh3+󱞽,thanh3,0.1308809220790863,0.577249165533204,0.16312077824286145
thanh3+𪴉,thanh3,0.11493375897407532,0.7133821858044728,0.11051165800523384
thanh3+󱦯,thanh3,0.11971177905797958,0.4108365978297652,0.07531373011853153
thanh3+󰬪,thanh3,0.17342060804367065,0.39740786006553286,0.07350622652505928
thanh3+𫿟,thanh3,0.11605934053659439,0.5923066525652301,0.11966455553779946
thanh3+𧍆,thanh3,0.12190541625022888,0.5173889422189437,0.0773716699213598
thanh3+洅,thanh3,0.09982790052890778,0.7398858604578183,0.054188613504511145
thanh3+𡐮,thanh3,0.10280181467533112,0.7718735472006214,0.08316532906398415
thanh3+𦨭,thanh3,0.10775353014469147,0.739649627263671,0.08937268958548501
thanh3+𦨂,thanh3,0.08941803872585297,0.5935521526671508,0.11727139118764103
thanh3+󱛋,thanh3,0.13546569645404816,0.5801256501809787,0.08574439059856627
thanh3+󰂛,thanh3,0.09772783517837524,0.7606381772860981,0.08352936862355918
thanh3+󰮯,thanh3,0.0886540412902832,0.7398690481042872,0.0805382880535236
thanh3+娫,thanh3,0.1039210855960846,0.6278591931797454,0.12775040921384287
thanh3+󱎶,thanh3,0.08107569813728333,0.7301157661486023,0.10248743710307277
thanh3+󱱀,thanh3,0.15241014957427979,0.5249658184800983,0.09282024578354298
thanh3+󱘡,thanh3,0.11118798702955246,0.6744218357851615,0.09227266661039091
thanh3+󱠠,thanh3,0.10059374570846558,0.6988143265525136,0.11114790373355549
thanh3+󱫸,thanh3,0.08576309680938721,0.6488212471148685,0.09646281966679039
thanh3+𬟻,thanh3,0.12582536041736603,0.6203006975056163,0.06638507041861064
thanh3+𥊜,thanh3,0.07601690292358398,0.7340618547029826,0.10625549397426581
thanh3+𦲼,thanh3,0.07954403012990952,0.7142368698854998,0.07329683845148184
thanh3+󱰚,thanh3,0.08021862059831619,0.752575429679216,0.1383213027813777
thanh3+󱧘,thanh3,0.1148034930229187,0.7200876128495844,0.07068579416102778
thanh3+㙘,thanh3,0.08620723336935043,0.6952920030996003,0.07284874151037356
thanh3+󱫷,thanh3,0.10618282109498978,0.7757734482098203,0.06906488786622726
thanh3+󰢜,thanh3,0.08928641676902771,0.6593475813669113,0.0740155620321978
thanh3+𪡽,thanh3,0.10160630941390991,0.7490415792660658,0.07668873491064121
thanh3+󱺈,thanh3,0.07326383888721466,0.7610182254086125,0.06722200122050669
thanh3+𫑺,thanh3,0.13758485019207,0.5098822753061399,0.08588154000556902
thanh3+𫊬,thanh3,0.09582328051328659,0.6622322361138593,0.07810615690692391
thanh3+𪡦,thanh3,0.09092363715171814,0.7211761261193341,0.09175288197141375
thanh3+𨊌,thanh3,0.09956063330173492,0.6669275092236763,0.12278623530903299
thanh3+𧒅,thanh3,0.11593950539827347,0.7036011822440555,0.0718331134068448
thanh3+󱞎,thanh3,0.13187085092067719,0.5601569735804295,0.06771538298476439
thanh3+𪝅,thanh3,0.059877537190914154,0.7801336966958498,0.07411328661019143
thanh3+󱞐,thanh3,0.11391472071409225,0.7111977941649571,0.0885380057860653
thanh3+𠼇,thanh3,0.1335691213607788,0.6464843219911006,0.07882453234745206
thanh3+𫴯,thanh3,0.13239604234695435,0.7530336301497547,0.1065817780213308
thanh3+𡖡,thanh3,0.06884422153234482,0.807228425085278,0.09077073721962992
thanh3+𥙒,thanh3,0.13095250725746155,0.6965569005233679,0.1088660534327413
thanh3+𠻇,thanh3,0.08841519057750702,0.7559072141644221,0.07936331008588143
thanh3+󱠡,thanh3,0.1356121301651001,0.56028836619234,0.09165270762137388
thanh3+󱩸,thanh3,0.11078090965747833,0.5636668632142765,0.08693144630848619
thanh3+𨨨,thanh3,0.08865322172641754,0.5646275013269806,0.07750582064858408
thanh3+𠿵,thanh3,0.13683149218559265,0.7386911057136619,0.08844129878339309
thanh3+𠮨,thanh3,0.08118700236082077,0.7805013257256341,0.05080314256779265
thanh3+𨅞,thanh3,0.09711941331624985,0.6995215414981096,0.09111985438634557
thanh3+󱛽,thanh3,0.09183131158351898,0.7204142590396644,0.08222654304208263
thanh3+𰈨,thanh3,0.09345691651105881,0.66195629691254,0.08989395645867822
thanh3+𬡶,thanh3,0.10732288658618927,0.7069460076094664,0.0952354499251989
thanh3+𤗹,thanh3,0.13508030772209167,0.513765450317466,0.08107089134688489
thanh3+󱦙,thanh3,0.0921262875199318,0.5284497573695012,0.1337722655536456
thanh3+𬠥,thanh3,0.1007581427693367,0.6319254634220737,0.08040639095940812
thanh3+呯,thanh3,0.13094669580459595,0.7464042034721051,0.05879092111525852
thanh3+󰶅,thanh3,0.13483953475952148,0.7416750128131351,0.08247670907327043
thanh3+󱞇,thanh3,0.113802470266819,0.6544950835668705,0.07692090017511186
thanh3+𧋅,thanh3,0.11834128201007843,0.7406551033199973,0.08230858194570777
thanh3+󱭧,thanh3,0.06812189519405365,0.7416192981508788,0.08042809551600079
thanh3+𬛀,thanh3,0.10967361927032471,0.5315888475844496,0.07135064566007986
thanh3+㗌,thanh3,0.09952940791845322,0.7550773009218379,0.05886915215349684
thanh3+󱝯,thanh3,0.07883815467357635,0.755203959458108,0.10762813685796434
thanh3+󱟮,thanh3,0.10918045043945312,0.625476804366454,5.463136033780774
thanh3+󱙷,thanh3,0.10812758654356003,0.6167058943547683,0.15224248787205846
thanh3+󱟝,thanh3,0.11292145401239395,0.5979763542170413,0.0689000922193848
thanh3+󱝞,thanh3,0.08842310309410095,0.632853449335057,0.12544174033335118
thanh3+󱛹,thanh3,0.12619739770889282,0.5347086398250223,0.07009691240506453
thanh3+󱬺,thanh3,0.09280110150575638,0.6940635807297457,0.10128796718337855
thanh3+󱛺,thanh3,0.09106724709272385,0.6888433503371909,0.11518862061241415
thanh3+啲,thanh3,0.07777075469493866,0.783288475222295,0.0666299759111083
thanh3+󱚚,thanh3,0.10408774763345718,0.6291053463777091,0.14561550184796587
thanh3+󰛈,thanh3,0.09929610788822174,0.7354394361841478,0.0860902851512385
thanh3+󱞃,thanh3,0.0899227112531662,0.6212181289032279,0.1028245397209321
thanh3+󱝺,thanh3,0.06929991394281387,0.6647746172674138,0.08214896129539755
thanh3+𥖑,thanh3,0.09753168374300003,0.675980281208672,0.13201194971492833
thanh3+𡳳,thanh3,0.10474031418561935,0.6851049015798368,0.36008362697583657
thanh3+󱋭,thanh3,0.09021997451782227,0.698389268999037,0.12654457341279665
thanh3+𠴇,thanh3,0.07872388511896133,0.7968256452978367,0.06836797112448934
thanh3+𡃆,thanh3,0.09748991578817368,0.7616059466805325,0.08302729825617376
thanh3+󰬛,thanh3,0.09207358211278915,0.7645897115393496,0.07950951902335683
thanh3+𫫷,thanh3,0.11228198558092117,0.5972914808736837,0.127751849380168
thanh3+󱀰,thanh3,0.10588632524013519,0.6633000195794967,0.10961963350972896
thanh3+哖,thanh3,0.09372028708457947,0.8070252966999139,0.06598291348484253
thanh3+󱩻,thanh3,0.17611569166183472,0.6477678953275359,0.08914493023238991
thanh3+𡅉,thanh3,0.10817541927099228,0.7132260684903037,0.08796401798818643
thanh3+󱺂,thanh3,0.11198637634515762,0.7329064120754359,0.0986915512560273
thanh3+󱛴,thanh3,0.07111585140228271,0.6482977964674876,0.08623855501826262
thanh3+󰤣,thanh3,0.11717012524604797,0.648356890332266,0.08861076148841084
thanh3+󱜶,thanh3,0.06445160508155823,0.7819997773552426,0.07667269928732234
thanh3+𬄹,thanh3,0.14087910950183868,0.6534252311581519,0.08092430194682863
thanh3+𬃴,thanh3,0.10384798794984818,0.6872535682264225,0.08423032329633051
thanh3+圚,thanh3,0.13380473852157593,0.6423398106325958,0.0876910098803485
thanh3+󱙵,thanh3,0.09823334217071533,0.7083458927363617,0.09440136108697118
thanh3+󱙴,thanh3,0.11340077221393585,0.7063543849696617,0.09326384458890742
thanh3+󱰗,thanh3,0.1482720822095871,0.4538509384320166,0.08654362990802261
thanh3+𠊙,thanh3,0.08210635185241699,0.7643661135624582,0.08801536062524772
thanh3+󱝾,thanh3,0.0743757039308548,0.751885426643781,0.0771472602021915
thanh3+󱝹,thanh3,0.10314097255468369,0.7577302710057283,0.09137159610997765
thanh3+𦝺,thanh3,0.09121057391166687,0.6616485324413489,0.09093052569237468
thanh3+挒,thanh3,0.09398619830608368,0.721646927906134,0.06582348226641405
thanh3+𤻓,thanh3,0.06623518466949463,0.664689097190313,0.08881899347678812
thanh3+󱝝,thanh3,0.1297047883272171,0.70103654773528,0.06965868274368349
thanh3+󱹽,thanh3,0.08556825667619705,0.7682205196568391,0.08388234781474996
thanh3+噃,thanh3,0.09455990791320801,0.7575194071496729,0.07555046413177834
thanh3+侱,thanh3,0.1157473623752594,0.6650843795917024,0.058338011087498275
thanh3+𪠉,thanh3,0.09650267660617828,0.7320086174191662,0.0709935679632548
thanh3+𠺺,thanh3,0.08115590363740921,0.7462123578886403,0.07313278997201635
thanh3+𠾬,thanh3,0.1046864464879036,0.715812310312846,0.09622312851563396
thanh3+𥵉,thanh3,0.0977422371506691,0.727112618483363,0.06582537639483634
thanh3+㖵,thanh3,0.08279858529567719,0.7994854283968611,0.07168628472397924
thanh3+𡕩,thanh3,0.12337015569210052,0.7699629067701457,0.09246662923217501
thanh3+󱞲,thanh3,0.08391569554805756,0.7035206408551692,0.1319512596775291
thanh3+堒,thanh3,0.07443492114543915,0.7012507772694941,0.06439382368313616
thanh3+󱠱,thanh3,0.06859556585550308,0.7396920548994704,0.09663804475620537
thanh3+𬕳,thanh3,0.11172080785036087,0.7130692157462402,0.08339132361955463
thanh3+𪡈,thanh3,0.11241406202316284,0.7045095288702494,0.06408958549724529
thanh3+𪢤,thanh3,0.09654214978218079,0.699906047385044,0.10060272820186748
thanh3+𰈏,thanh3,0.1058417409658432,0.7343843417073949,0.108499053523586
thanh3+𩛸,thanh3,0.07596267014741898,0.7945385402425444,0.09404707964728802
thanh3+㤝,thanh3,0.08613632619380951,0.7622242923242504,0.08894689423518154
thanh3+𠀿,thanh3,0.10178830474615097,0.7162835770636055,0.07238200634862473
thanh3+婻,thanh3,0.09728766232728958,0.572433588253665,0.0926307035993763
thanh3+󱙉,thanh3,0.09308820962905884,0.5839255708665362,0.0908827055699198
thanh3+󱰤,thanh3,0.13562333583831787,0.5686659435843263,0.11712189474158417
thanh3+󱝫,thanh3,0.17146819829940796,0.5972386231575592,0.08458859789699456
thanh3+𤄮,thanh3,0.09925150871276855,0.6928205820122038,0.09159491217991637
thanh3+𡎔,thanh3,0.07728707790374756,0.7025060842334193,0.07859221019421668
thanh3+鏙,thanh3,0.10324767231941223,0.7478299513635044,0.10446597419225383
thanh3+󰇵,thanh3,0.11723395437002182,0.5724367462890275,0.0870794801872085
