stem,style,lpips,ssim,histogram_distance
thanh1+󰄜,thanh1,0.09807364642620087,0.6209806592701168,0.1445726750779089
thanh1+𦨭,thanh1,0.055159758776426315,0.7298261918420597,0.0893270513332859
thanh1+𬄪,thanh1,0.07661586999893188,0.7685398247201259,0.15377423512044222
thanh1+󱜉,thanh1,0.0756380707025528,0.7169323174596365,0.2553342285886056
thanh1+󰂻,thanh1,0.11073434352874756,0.5748487796312708,0.08223922084526736
thanh1+󱟫,thanh1,0.0849999412894249,0.7318877978112314,0.1011067233299706
thanh1+𬮷,thanh1,0.11437449604272842,0.5737348718336348,0.3641755552465867
thanh1+𡮣,thanh1,0.11357573419809341,0.7457577909830937,0.1260750621581495
thanh1+󱧖,thanh1,0.11613225936889648,0.7091346292633445,0.07132838676993065
thanh1+㧪,thanh1,0.09035040438175201,0.5037073512784775,0.09853594930320865
thanh1+󱬔,thanh1,0.07313563674688339,0.5610033797766512,0.11275813213457392
thanh1+𪢊,thanh1,0.06448116898536682,0.7760310420568733,0.12405759350573568
thanh1+󰭂,thanh1,0.07145722955465317,0.7881001212624688,0.07023619735492889
thanh1+𢅄,thanh1,0.08069735765457153,0.5527169225749295,0.10732623914549198
thanh1+𥶱,thanh1,0.11095943301916122,0.5103993663541064,0.16163642436116518
thanh1+啲,thanh1,0.09080396592617035,0.5959592504933875,114.11273270760927
thanh1+𩯂,thanh1,0.093755342066288,0.6376636248076201,0.22786090215128163
thanh1+𩼁,thanh1,0.07067844271659851,0.7652593755079585,0.13711381823019222
thanh1+𫟌,thanh1,0.0979146659374237,0.6897252675791605,0.07158959792979076
thanh1+㗩,thanh1,0.13675709068775177,0.683054334622002,0.19956673342029038
thanh1+󱛍,thanh1,0.056580301374197006,0.7254776944952892,0.07264167280382948
thanh1+𫆮,thanh1,0.055429860949516296,0.7588972270510613,0.13931638401520288
thanh1+𪡿,thanh1,0.06534121185541153,0.7421367805527527,0.13990284530088481
thanh1+𢹊,thanh1,0.07937581837177277,0.7182855266569224,0.13102740697833068
thanh1+󰧙,thanh1,0.07131000608205795,0.7483740199320107,0.3203841543009592
thanh1+󱘧,thanh1,0.08868177980184555,0.4728448412869804,0.10122211756845657
thanh1+𦷬,thanh1,0.05553001910448074,0.7042353080429705,0.10253248892376843
thanh1+󱞕,thanh1,0.08572641015052795,0.5230292129738361,0.07723383223000178
thanh1+𠼸,thanh1,0.1056874543428421,0.5466590202146545,0.13355582123627308
thanh1+𤉓,thanh1,0.06600714474916458,0.7866341991153961,0.08626320759768352
thanh1+𤯱,thanh1,0.10501448810100555,0.6359575469495856,0.08162018069556297
thanh1+𧒅,thanh1,0.06421484798192978,0.7896231844258705,0.10288073841005574
thanh1+󱟉,thanh1,0.06911361217498779,0.6515634180828511,0.07775801483366074
thanh1+𡪦,thanh1,0.06582513451576233,0.7721366621394549,0.09555589070587638
thanh1+󰊫,thanh1,0.10934785008430481,0.5885268954604842,0.17863062181180026
thanh1+𪝅,thanh1,0.07239226996898651,0.7350791813380684,0.0939551046873592
thanh1+𫪎,thanh1,0.06739622354507446,0.7869990184333999,0.09882980325655223
thanh1+󱳴,thanh1,0.07132168114185333,0.6720617284022522,0.12741375915481531
thanh1+󰢽,thanh1,0.05049620568752289,0.8152611018825113,0.09546003101604199
thanh1+𩵾,thanh1,0.06670188158750534,0.7785543631580534,0.08891284706719337
thanh1+󱼓,thanh1,0.09154699742794037,0.7362984037203292,0.16503930235210557
thanh1+𫫜,thanh1,0.0929286926984787,0.6207665925441344,0.10476333652289331
thanh1+󰮯,thanh1,0.07851869612932205,0.7027790682567285,0.1244570637786615
thanh1+𡁝,thanh1,0.11406585574150085,0.6545645819209133,0.13194566700427374
thanh1+𠴭,thanh1,0.052660029381513596,0.796980698575575,0.2963470370437542
thanh1+󱫗,thanh1,0.09299567341804504,0.6388578154157679,4.394107828136211
thanh1+𪻋,thanh1,0.08329198509454727,0.6343996959287809,0.15010334430007524
thanh1+𬟻,thanh1,0.06464311480522156,0.7706484037195604,0.0823977153895158
thanh1+󰢣,thanh1,0.07777941226959229,0.7149691470831353,0.14017254425046546
thanh1+捠,thanh1,0.07260972261428833,0.7748094003213614,0.07497583863089745
thanh1+𪡎,thanh1,0.06599674373865128,0.6674449298036387,0.08889199844963924
thanh1+𡫶,thanh1,0.061484284698963165,0.7603004446499891,0.12363399242001338
thanh1+󱫠,thanh1,0.14112518727779388,0.4036187972756909,0.11305384630045208
thanh1+𰈏,thanh1,0.07654307782649994,0.7814397191276093,0.09293400199442424
thanh1+篵,thanh1,0.09431345760822296,0.5834840295003942,0.11987593961994103
thanh1+󰊎,thanh1,0.08917012810707092,0.5832634862738147,0.09259758536378247
thanh1+󱪢,thanh1,0.0700337141752243,0.6805607985127753,0.1540032081089835
thanh1+𡮛,thanh1,0.08705458045005798,0.7172568145111983,0.11527619385455833
thanh1+𨁟,thanh1,0.06755511462688446,0.7321503368126336,0.09541481013767195
thanh1+󱛹,thanh1,0.07353784143924713,0.7673507064680215,0.0871223548448115
thanh1+𫑺,thanh1,0.1303710788488388,0.5910868006768641,11.775592966623998
thanh1+𠶈,thanh1,0.08042013645172119,0.6242367561972557,0.08806459168309727
thanh1+𡎡,thanh1,0.061658091843128204,0.8198962558366053,0.08400612355842961
thanh1+󰼀,thanh1,0.0879761278629303,0.6492360399366339,0.18405719450382807
thanh1+󱟢,thanh1,0.08523312211036682,0.6167402529896884,0.09458572180634006
thanh1+𡄧,thanh1,0.13722258806228638,0.3894271328552805,2.3009406182103915
thanh1+󱦩,thanh1,0.09400681406259537,0.6520754774921198,0.16099753797958913
thanh1+󱥦,thanh1,0.09654911607503891,0.6834083797265236,0.20605662692058313
thanh1+𫪄,thanh1,0.07721514999866486,0.7537105010013483,0.07437259418961263
thanh1+𬡶,thanh1,0.09190189838409424,0.6388777667446569,1.2664480010891512
thanh1+󱩳,thanh1,0.10440707951784134,0.5719677459915122,0.08581170357954576
thanh1+𪭟,thanh1,0.1062377542257309,0.8124611230248953,13.968742935362627
thanh1+󱦯,thanh1,0.06047207489609718,0.7763569228742743,0.10946753589048346
thanh1+󱤠,thanh1,0.08001478761434555,0.739969824315616,0.09551790747607507
thanh1+󱝺,thanh1,0.12578460574150085,0.5758208326102303,6.670302893344822
thanh1+𢠤,thanh1,0.11226155608892441,0.4946117446557783,0.12290161828327582
thanh1+𫧟,thanh1,0.06446664780378342,0.7584154016542577,0.07494757100974607
thanh1+󱛪,thanh1,0.10562931001186371,0.5984430685239042,0.20133722279768418
thanh1+𤗹,thanh1,0.09471707046031952,0.6693178900076627,0.4091243786699177
thanh1+󱞻,thanh1,0.06897240877151489,0.7650127016824817,0.09797890107377571
thanh1+󰍱,thanh1,0.0728195309638977,0.7174110587358448,0.1337972556707358
thanh1+󰄼,thanh1,0.075037881731987,0.708844980563173,0.11833758731644127
thanh1+𫢶,thanh1,0.060769785195589066,0.8056889143744238,0.07386765414198808
thanh1+𦟏,thanh1,0.11019537597894669,0.35752412837401654,0.5905012140210317
thanh1+𪴉,thanh1,0.10473426431417465,0.5583606828686815,0.23707271160481072
thanh1+𧞣,thanh1,0.07667344063520432,0.7067343600047786,0.16014821473607815
thanh1+󱏛,thanh1,0.10103397071361542,0.6608125615310699,0.13759474814264094
thanh1+󱛳,thanh1,0.12791535258293152,0.6580133292640676,0.20979532654285074
thanh1+󱥑,thanh1,0.07641706615686417,0.6819661909714826,0.12044313746859603
thanh1+𠌊,thanh1,0.10478509962558746,0.5639180450774465,0.24490829771699993
thanh1+𫵊,thanh1,0.07584629952907562,0.6958596936531345,0.14059068237337238
thanh1+󱩻,thanh1,0.08739933371543884,0.6981501351580407,0.08652302266804611
thanh1+𪺇,thanh1,0.07860821485519409,0.6866261508050673,0.19668916388926483
thanh1+𡂉,thanh1,0.11689990013837814,0.6831717086845941,0.11597697151007808
thanh1+󰌋,thanh1,0.07698798924684525,0.6417851310564637,0.07595449118324966
thanh1+󱟠,thanh1,0.08855924010276794,0.7108886694344795,0.12894778811442578
thanh1+𡉎,thanh1,0.05980394408106804,0.8252675402460204,0.07652436850472588
