stem,style,lpips,ssim,histogram_distance
thanh1+𧋅,thanh1,0.07543417066335678,0.7025655623294095,0.10550140579409677
thanh1+𪩥,thanh1,0.06512689590454102,0.7569299515413893,21.127035421892245
thanh1+󱭪,thanh1,0.039937637746334076,0.8049053284707718,0.10165815573451771
thanh1+𪥑,thanh1,0.06673148274421692,0.7619339064784952,0.11686202016437197
thanh1+𫛈,thanh1,0.0803343653678894,0.6854814927109026,0.11746019185317906
thanh1+󱡑,thanh1,0.044234972447156906,0.8729493508597097,0.10328137498077432
thanh1+𬆅,thanh1,0.06500598043203354,0.7278978479877017,0.11086421872396006
thanh1+𬖵,thanh1,0.07749507576227188,0.7004856836014747,0.11931800964337473
thanh1+𰇵,thanh1,0.0575399212539196,0.8107900009247979,0.09630601445142543
thanh1+󰂛,thanh1,0.04830419272184372,0.8134839402262036,0.0881308453613139
thanh1+𪡱,thanh1,0.04871965944766998,0.7896790947223767,0.10353669439424923
thanh1+󱥪,thanh1,0.07015027105808258,0.7792450180213146,0.13932469818633827
thanh1+󱭷,thanh1,0.07815200090408325,0.6942872965872234,0.12789846804745184
thanh1+󱪎,thanh1,0.08510805666446686,0.7098798621134209,0.11023445256285497
thanh1+𠵴,thanh1,0.07268834114074707,0.7152693439735489,0.09346746377615112
thanh1+󱰐,thanh1,0.07435400038957596,0.7282232117511714,0.1444867761123467
thanh1+󱚑,thanh1,0.04347063601016998,0.8595216902454219,0.11023722453151968
thanh1+󱝑,thanh1,0.06520946323871613,0.8132253986624263,0.13943118563580723
thanh1+𠶒,thanh1,0.11539418250322342,0.5229142425514306,2.127603263090212
thanh1+󱝷,thanh1,0.06234796345233917,0.6868767832637614,0.13125419223814822
thanh1+󱛕,thanh1,0.046451881527900696,0.7836769437417548,0.11158627047657588
thanh1+𠷦,thanh1,0.052590399980545044,0.7182022826220222,0.11372131368878542
thanh1+󱦗,thanh1,0.08976072072982788,0.7230528739207654,0.11485173555367444
thanh1+𫧾,thanh1,0.07437385618686676,0.6477187955786724,0.10941269747392668
thanh1+󱜲,thanh1,0.08114679157733917,0.6608902515886753,0.13822147593565293
thanh1+𢲠,thanh1,0.08629181981086731,0.5874088895885864,0.11034046741057373
thanh1+󱳒,thanh1,0.10397447645664215,0.6060306918605425,0.12633832841167789
thanh1+𪡈,thanh1,0.07834631204605103,0.7090298894330963,0.06739539028908964
thanh1+𬄹,thanh1,0.07358595728874207,0.786679849598657,0.12762196326934144
thanh1+󱯠,thanh1,0.07810064405202866,0.7748903529556745,0.11738513867256543
thanh1+󱞟,thanh1,0.07530514895915985,0.6089923706393396,0.12342162495491656
thanh1+𪤲,thanh1,0.05393564701080322,0.8348748082408011,0.13640248975903535
thanh1+𬞰,thanh1,0.07004815340042114,0.5292887858492025,0.10974116671188205
thanh1+󱋠,thanh1,0.059601761400699615,0.7423490513696475,0.15831733846330595
thanh1+𬂨,thanh1,0.049459222704172134,0.7998640088726339,0.11902403711014564
thanh1+󱟱,thanh1,0.08547957241535187,0.8044618016150284,0.08767770582393451
thanh1+𢲾,thanh1,0.07402242720127106,0.6451160661331378,23.913088646751106
thanh1+󱰶,thanh1,0.06853880733251572,0.7903642322344008,0.10704619797403568
thanh1+󰮦,thanh1,0.07625964283943176,0.713513778445362,0.12250912139295238
thanh1+𰈨,thanh1,0.04532045125961304,0.8128525505630447,0.11090528471757632
thanh1+𪖺,thanh1,0.056446656584739685,0.7627900484845,0.2034227558426658
thanh1+󱝗,thanh1,0.10658174753189087,0.48210743251467597,0.10451719964554503
thanh1+󰨑,thanh1,0.06787789613008499,0.7467910098948578,0.10849848695689196
thanh1+󰣡,thanh1,0.06137179955840111,0.680619775141485,0.1687843789208329
thanh1+𠹰,thanh1,0.07033508270978928,0.7667282004911556,0.10101993874061273
thanh1+𫵞,thanh1,0.0880594477057457,0.6553158733307168,0.14215702374858993
thanh1+󱧨,thanh1,0.08537666499614716,0.6873958617281062,0.2072868279394572
thanh1+𪶩,thanh1,0.08569497615098953,0.7184093577850839,0.1003021687496738
thanh1+𡫐,thanh1,0.07297340035438538,0.6476345164203346,0.2774502482977726
thanh1+󱡴,thanh1,0.08539734780788422,0.5965070880075202,0.1182914130396066
thanh1+𡀲,thanh1,0.05400408059358597,0.7483347363213328,0.12575948187381425
thanh1+𦘱,thanh1,0.08043526113033295,0.790563878312783,0.1415843979898176
thanh1+󱭘,thanh1,0.061249833554029465,0.7444492939744103,0.11074574530466814
thanh1+󱞀,thanh1,0.07081093639135361,0.7300352436025158,0.2205424886375301
thanh1+𪢠,thanh1,0.05892356112599373,0.7687176799707094,0.10842220071027582
thanh1+󰭠,thanh1,0.051111944019794464,0.8323837558324265,0.3164977984603461
thanh1+󱛦,thanh1,0.05114586651325226,0.8592831096003317,0.09604048821816108
thanh1+𪢒,thanh1,0.05428092181682587,0.7859605391140085,0.0883222231789756
thanh1+󱞄,thanh1,0.056086502969264984,0.7659553974308783,0.10305357591972131
thanh1+󱫟,thanh1,0.07577166706323624,0.7069948316412359,0.10832757194462966
thanh1+𩽈,thanh1,0.054902512580156326,0.7707391828488118,0.14127535326254967
thanh1+󱀰,thanh1,0.04970794916152954,0.8181124797385106,0.08548748797026721
thanh1+󱜴,thanh1,0.07352454215288162,0.7512541192994447,0.1132900035825456
thanh1+𠀿,thanh1,0.08296359330415726,0.7156130877057024,0.114453945614594
thanh1+𣞄,thanh1,0.053780313581228256,0.8146731260439968,0.10277783953128232
thanh1+𪥘,thanh1,0.06439889222383499,0.7147405374126223,0.11074509421576668
thanh1+𭉷,thanh1,0.0925225019454956,0.5995336627029244,2.4955187869818345
thanh1+𫔬,thanh1,0.08275862783193588,0.7410276630737096,0.08044177434998517
thanh1+𫴬,thanh1,0.06054774299263954,0.7655667680375849,0.12268649542812338
thanh1+󱥻,thanh1,0.08129289746284485,0.5937170881339418,0.08979928026068844
thanh1+󱟏,thanh1,0.07660094648599625,0.6693688910520927,5.467897636041559
thanh1+𤬪,thanh1,0.08992891758680344,0.6746831430869116,0.09124892024379105
thanh1+𬃴,thanh1,0.05439770221710205,0.6835900738944974,0.08355474056421731
thanh1+󱙴,thanh1,0.05761469900608063,0.7746147620039305,0.09439876624266896
thanh1+𤎓,thanh1,0.0674092173576355,0.6216970723035807,0.1276177970653065
thanh1+𪢡,thanh1,0.08077263832092285,0.6685243137613727,0.9680826413236469
thanh1+󱘡,thanh1,0.0836590826511383,0.6628404934638721,0.15498699284280554
thanh1+󱲝,thanh1,0.08246951550245285,0.6829910857321985,0.15268410989410794
thanh1+𬏻,thanh1,0.056076616048812866,0.7527041735905754,0.09850877072528097
thanh1+𫢖,thanh1,0.05274943262338638,0.8247622228789495,0.08359627150126003
thanh1+𫢧,thanh1,0.06772147864103317,0.7543532174131868,0.10272191038312495
thanh1+㖪,thanh1,0.04836896061897278,0.7834955241232092,0.08113395197512996
thanh1+𪾭,thanh1,0.04495879262685776,0.8617280150395374,0.0947472112248909
thanh1+𠼳,thanh1,0.05849848687648773,0.7036071982760337,0.6167953845564299
thanh1+𦞎,thanh1,0.08622333407402039,0.6834280981908608,0.13917625249884988
thanh1+󱟕,thanh1,0.08307027071714401,0.4273298681611808,0.10092199483104218
thanh1+𠾺,thanh1,0.06603685021400452,0.7694670260756222,0.09633220108458307
thanh1+󱞡,thanh1,0.07286287844181061,0.7233452748242744,0.11988824297564005
thanh1+𡄳,thanh1,0.04720958322286606,0.8031522087315162,0.12020309486610094
thanh1+𫫴,thanh1,0.07589451223611832,0.5056926931658628,0.11304845228086581
thanh1+󱘓,thanh1,0.06143556907773018,0.724423922560874,0.1276719748547859
thanh1+󰜡,thanh1,0.055673997849226,0.7901243181396418,0.1062838757416877
thanh1+󱍺,thanh1,0.07041511684656143,0.7413395643901032,0.15071296496748504
thanh1+𤋽,thanh1,0.08853359520435333,0.6225153424302442,0.20264162059003146
thanh1+󰴾,thanh1,0.0818558782339096,0.5476160417991812,0.09582598993934444
thanh1+󱢰,thanh1,0.06977216899394989,0.8124315254832026,0.11478476017154611
thanh1+𣋇,thanh1,0.08903715014457703,0.5628627341104961,0.11347889592863558
thanh1+󰢔,thanh1,0.06981094926595688,0.7568626483681992,78.40176750784006
thanh1+㼫,thanh1,0.049364279955625534,0.8103168663947142,0.16119317509201078
thanh1+𪝪,thanh1,0.052994612604379654,0.8267795451937583,0.13105554530847005
thanh1+𢰦,thanh1,0.055416323244571686,0.7627894889101209,0.09669132811640481
thanh1+󱢥,thanh1,0.06302846223115921,0.6942534613667831,0.17765089675986276
thanh1+𬈈,thanh1,0.07929673790931702,0.6925740599410581,0.11104987022242298
thanh1+󱗳,thanh1,0.06749428063631058,0.7021739332095583,0.11013737117712924
thanh1+󱼒,thanh1,0.09463051706552505,0.6464968990949054,0.09136785849095709
thanh1+𡏠,thanh1,0.07648484408855438,0.4464669156906121,0.11752296867640599
thanh1+󱟂,thanh1,0.09328500926494598,0.29449589545124805,66.67281751899989
thanh1+𭈖,thanh1,0.05852615088224411,0.7857791911183856,0.1977234580722592
thanh1+䐥,thanh1,0.07297948002815247,0.7205985938017001,0.10168626633346482
thanh1+𬓓,thanh1,0.07881560176610947,0.5231642976039382,0.13858889088268667
thanh1+󱞇,thanh1,0.06449030339717865,0.8001726000430106,0.10219296586327135
thanh1+𥙒,thanh1,0.10170914977788925,0.4552650680661245,0.09942160193502962
thanh1+𣛦,thanh1,0.07085117697715759,0.6502885823324965,0.11296185125707865
thanh1+𡚄,thanh1,0.08197107911109924,0.6898438987534727,0.11596446460047
thanh1+𭰺,thanh1,0.06163717806339264,0.7864153360297559,0.10581596725822646
thanh1+𡄫,thanh1,0.056497614830732346,0.7666181275040432,0.11978036627369894
thanh1+濧,thanh1,0.09257232397794724,0.6454465415565082,0.12383356388985435
thanh1+󱤈,thanh1,0.05984722822904587,0.6828359087263391,0.12822879579585306
thanh1+󱬑,thanh1,0.07190176844596863,0.7698838747784835,0.1821331931012984
thanh1+󱰮,thanh1,0.08283870667219162,0.6514953742669536,0.131851153168799
thanh1+𠶍,thanh1,0.09179604053497314,0.6786822107726301,0.2528143502598601
thanh1+𨨨,thanh1,0.09151490032672882,0.5267212307228317,0.10646526447142546
thanh1+𡄡,thanh1,0.05691010504961014,0.8070161089482046,0.09887634374723912
thanh1+󱟲,thanh1,0.0746600329875946,0.679622341318856,0.12133183700389301
thanh1+𥴙,thanh1,0.07197137922048569,0.6968215223885358,0.12471823844757603
thanh1+󰅬,thanh1,0.060115259140729904,0.7063881713652966,0.10743210882589505
thanh1+󰬥,thanh1,0.05517992749810219,0.8237444628800878,0.1337066121019509
thanh1+𬠥,thanh1,0.0701562762260437,0.5381017233648118,0.6640121822274334
thanh1+󱚕,thanh1,0.09080004692077637,0.5497670741335836,0.10569329279376405
